,Day,Network
149,2014-01-10 17:00:00,"[['Hideki Cocinaro', 'Hennie Osvaldo', 1], ['Hideki Cocinaro', 'Inga Ferro', 1], ['Hideki Cocinaro', 'Isia Vann', 1], ['Hideki Cocinaro', 'Stenig Fusil', 1], ['Hideki Cocinaro', 'Edvard Vann', 1], ['Hideki Cocinaro', 'Minke Mies', 1], ['Hideki Cocinaro', 'Varja Lagos', 1], ['Valeria Morlun', 'Varro Awelon', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Linda Lagos', 1], ['Anda Ribera', 'Ruscella Mies', 1], ['Benito Hawelon', 'Ingrid Barranco', 1], ['Benito Hawelon', 'Bertrand Ovan', 1], ['Benito Hawelon', 'Lars Azada', 1], ['Benito Hawelon', 'Kare Orilla', 1], ['Benito Hawelon', 'Marin Onda', 1], ['Benito Hawelon', 'Ada Campo-Corrente', 1], ['Benito Hawelon', 'Isak Baza', 1], ['Benito Hawelon', 'Felix Resumir', 1], ['Benito Hawelon', 'Rachel Pantanal', 1], ['Benito Hawelon', 'Cornelia Lais', 1], ['Benito Hawelon', 'Orhan Strum', 1], ['Benito Hawelon', 'Lidelse Dedos', 1], ['Benito Hawelon', 'Adan Morlun', 1], ['Benito Hawelon', 'Edvard Vann', 1], ['Benito Hawelon', 'Axel Calzas', 1], ['Benito Hawelon', 'Cecilia Morluniau', 1], ['Benito Hawelon', 'Brand Tempestad', 1], ['Benito Hawelon', 'Elsa Orilla', 1], ['Benito Hawelon', 'Irene Nant', 1], ['Benito Hawelon', 'Varro Awelon', 1], ['Benito Hawelon', 'Loreto Bodrogi', 1], ['Benito Hawelon', 'Gustav Cazar', 1], ['Benito Hawelon', 'Adra Nubarron', 1], ['Benito Hawelon', 'Felix Balas', 1], ['Benito Hawelon', 'Hideki Cocinaro', 1], ['Benito Hawelon', 'Ruscella Mies', 1], ['Benito Hawelon', 'Sven Flecha', 1], ['Benito Hawelon', 'Stenig Fusil', 1], ['Benito Hawelon', 'Nils Calixto', 1], ['Benito Hawelon', 'Sten Sanjorge Jr', 1], ['Benito Hawelon', 'Varja Lagos', 1], ['Benito Hawelon', 'Willem Vasco-Pais', 1], ['Benito Hawelon', 'Dante Coginian', 1], ['Benito Hawelon', 'Birgitta Frente', 1], ['Benito Hawelon', 'Carla Forluniau', 1], ['Benito Hawelon', 'Lucas Alcazar', 1], ['Benito Hawelon', 'Mat Bramar', 1], ['Benito Hawelon', 'Emile Arpa', 1], ['Benito Hawelon', 'Albina Hafon', 1], ['Benito Hawelon', 'Valeria Morlun', 1], ['Benito Hawelon', 'Kanon Herrero', 1], ['Benito Hawelon', 'Inga Ferro', 1], ['Benito Hawelon', 'Vira Frente', 1], ['Benito Hawelon', 'Henk Mies', 1], ['Benito Hawelon', 'Linnea Bergen', 1], ['Benito Hawelon', 'Claudio Hawelon', 1], ['Benito Hawelon', 'Isande Borrasca', 1], ['Benito Hawelon', 'Hennie Osvaldo', 1], ['Benito Hawelon', 'Dylan Scozzese', 1], ['Benito Hawelon', 'Linda Lagos', 1], ['Benito Hawelon', 'Isia Vann', 1], ['Benito Hawelon', 'Minke Mies', 1], ['Benito Hawelon', 'Anda Ribera', 1]]"
150,2014-01-10 17:20:00,"[['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Isia Vann', 'Hennie Osvaldo', 1], ['Isia Vann', 'Hideki Cocinaro', 1], ['Isia Vann', 'Inga Ferro', 1], ['Isia Vann', 'Stenig Fusil', 1], ['Isia Vann', 'Edvard Vann', 1], ['Isia Vann', 'Minke Mies', 1], ['Isia Vann', 'Varja Lagos', 1], ['Edvard Vann', 'Ingrid Barranco', 1], ['Edvard Vann', 'Bertrand Ovan', 1], ['Edvard Vann', 'Lars Azada', 1], ['Edvard Vann', 'Kare Orilla', 1], ['Edvard Vann', 'Marin Onda', 1], ['Edvard Vann', 'Ada Campo-Corrente', 1], ['Edvard Vann', 'Isak Baza', 1], ['Edvard Vann', 'Felix Resumir', 1], ['Edvard Vann', 'Rachel Pantanal', 1], ['Edvard Vann', 'Cornelia Lais', 1], ['Edvard Vann', 'Orhan Strum', 1], ['Edvard Vann', 'Lidelse Dedos', 1], ['Edvard Vann', 'Adan Morlun', 1], ['Edvard Vann', 'Axel Calzas', 1], ['Edvard Vann', 'Cecilia Morluniau', 1], ['Edvard Vann', 'Brand Tempestad', 1], ['Edvard Vann', 'Elsa Orilla', 1], ['Edvard Vann', 'Irene Nant', 1], ['Edvard Vann', 'Varro Awelon', 1], ['Edvard Vann', 'Loreto Bodrogi', 1], ['Edvard Vann', 'Gustav Cazar', 1], ['Edvard Vann', 'Adra Nubarron', 1], ['Edvard Vann', 'Felix Balas', 1], ['Edvard Vann', 'Hideki Cocinaro', 1], ['Edvard Vann', 'Ruscella Mies', 1], ['Edvard Vann', 'Sven Flecha', 1], ['Edvard Vann', 'Stenig Fusil', 1], ['Edvard Vann', 'Nils Calixto', 1], ['Edvard Vann', 'Sten Sanjorge Jr', 1], ['Edvard Vann', 'Varja Lagos', 1], ['Edvard Vann', 'Willem Vasco-Pais', 1], ['Edvard Vann', 'Dante Coginian', 1], ['Edvard Vann', 'Birgitta Frente', 1], ['Edvard Vann', 'Carla Forluniau', 1], ['Edvard Vann', 'Lucas Alcazar', 1], ['Edvard Vann', 'Mat Bramar', 1], ['Edvard Vann', 'Emile Arpa', 1], ['Edvard Vann', 'Albina Hafon', 1], ['Edvard Vann', 'Valeria Morlun', 1], ['Edvard Vann', 'Kanon Herrero', 1], ['Edvard Vann', 'Inga Ferro', 1], ['Edvard Vann', 'Vira Frente', 1], ['Edvard Vann', 'Henk Mies', 1], ['Edvard Vann', 'Linnea Bergen', 1], ['Edvard Vann', 'Claudio Hawelon', 1], ['Edvard Vann', 'Isande Borrasca', 1], ['Edvard Vann', 'Hennie Osvaldo', 1], ['Edvard Vann', 'Dylan Scozzese', 1], ['Edvard Vann', 'Linda Lagos', 1], ['Edvard Vann', 'Isia Vann', 1], ['Edvard Vann', 'Benito Hawelon', 1], ['Edvard Vann', 'Minke Mies', 1], ['Edvard Vann', 'Anda Ribera', 1]]"
151,2014-01-10 17:40:00,"[['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Anda Ribera', 1], ['Vira Frente', 'Stenig Fusil', 1], ['Sven Flecha', 'Isak Baza', 1], ['Stenig Fusil', 'Vira Frente', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Sten Sanjorge Jr (tethys)', 'Ingrid Barranco', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Linda Lagos', 1], ['Anda Ribera', 'Ruscella Mies', 1]]"
152,2014-01-10 18:00:00,"[['Isak Baza', 'Sven Flecha', 1], ['Valeria Morlun', 'Varro Awelon', 1], ['Sven Flecha', 'Isak Baza', 1]]"
153,2014-01-10 18:20:00,"[['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Nils Calixto', 'Sven Flecha', 1], ['Ruscella Mies', 'Carla Forluniau', 1], ['Ruscella Mies', 'Mat Bramar', 1], ['Ruscella Mies', 'Rachel Pantanal', 1], ['Ruscella Mies', 'Cornelia Lais', 1], ['Ruscella Mies', 'Linda Lagos', 1], ['Ruscella Mies', 'Anda Ribera', 1], ['Varja Lagos', 'Kanon Herrero', 1], ['Varja Lagos', 'Stenig Fusil', 1]]"
154,2014-01-10 18:40:00,"[['Henk Mies', 'Claudio Hawelon', 1], ['Henk Mies', 'Adan Morlun', 1], ['Henk Mies', 'Benito Hawelon', 1], ['Henk Mies', 'Cecilia Morluniau', 1], ['Henk Mies', 'Irene Nant', 1], ['Isak Baza', 'Sven Flecha', 1], ['Kanon Herrero', 'Varja Lagos', 1], ['Kanon Herrero', 'Stenig Fusil', 1]]"
155,2014-01-10 19:00:00,"[['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Sten Sanjorge Jr (tethys)', 'Ingrid Barranco', 1], ['Nils Calixto', 'Sven Flecha', 1], ['Sven Flecha', 'Nils Calixto', 1], ['Sven Flecha', 'Isak Baza', 1]]"
156,2014-01-10 19:20:00,"[['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
157,2014-01-10 19:40:00,"[['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Sten Sanjorge Jr (tethys)', 'Ingrid Barranco', 1], ['Isak Baza', 'Nils Calixto', 2], ['Isak Baza', 'Sven Flecha', 2]]"
158,2014-01-10 20:20:00,"[['Sven Flecha', 'Nils Calixto', 2], ['Sven Flecha', 'Isak Baza', 2]]"
159,2014-01-13 09:00:00,"[['Isia Vann', 'Claudio Hawelon', 1]]"
160,2014-01-13 09:20:00,"[['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Vira Frente', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Isia Vann', 'Rachel Pantanal', 1]]"
161,2014-01-13 09:40:00,"[['Lidelse Dedos', 'Brand Tempestad', 1], ['Lidelse Dedos', 'Lars Azada', 1], ['Lucas Alcazar', 'Isak Baza', 1]]"
162,2014-01-13 10:00:00,"[['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Anda Ribera', 1], ['Lucas Alcazar', 'Isak Baza', 1]]"
163,2014-01-13 10:20:00,"[['Ruscella Mies', 'Adra Nubarron', 1], ['Bertrand Ovan', 'Varro Awelon', 1], ['Bertrand Ovan', 'Claudio Hawelon', 1], ['Bertrand Ovan', 'Emile Arpa', 1], ['Bertrand Ovan', 'Albina Hafon', 1], ['Bertrand Ovan', 'Valeria Morlun', 1], ['Bertrand Ovan', 'Dylan Scozzese', 1], ['Bertrand Ovan', 'Benito Hawelon', 1], ['Bertrand Ovan', 'Adan Morlun', 1], ['Bertrand Ovan', 'Henk Mies', 1], ['Bertrand Ovan', 'Cecilia Morluniau', 1], ['Bertrand Ovan', 'Dante Coginian', 1], ['Bertrand Ovan', 'Irene Nant', 1]]"
164,2014-01-13 10:40:00,"[['Nils Calixto', 'Isak Baza', 1], ['Nils Calixto', 'Lucas Alcazar', 1], ['Marin Onda', 'Gustav Cazar', 1], ['Marin Onda', 'Adra Nubarron', 1], ['Marin Onda', 'Felix Balas', 1], ['Marin Onda', 'Isande Borrasca', 1], ['Marin Onda', 'Kare Orilla', 1], ['Marin Onda', 'Vira Frente', 1], ['Marin Onda', 'Lidelse Dedos', 1], ['Marin Onda', 'Axel Calzas', 1], ['Marin Onda', 'Brand Tempestad', 1], ['Marin Onda', 'Elsa Orilla', 1], ['Marin Onda', 'Birgitta Frente', 1]]"
165,2014-01-13 11:00:00,"[['Minke Mies', 'Nils Calixto', 1], ['Orhan Strum', 'Ingrid Barranco', 1], ['Orhan Strum', 'Ada Campo-Corrente', 1], ['Orhan Strum', 'Sten Sanjorge Jr (tethys)', 1], ['Orhan Strum', 'Sten Sanjorge Jr', 1], ['Orhan Strum', 'Willem Vasco-Pais', 1], ['Ingrid Barranco', 'Kare Orilla', 1]]"
166,2014-01-13 11:20:00,"[['Kare Orilla', 'Ingrid Barranco', 1], ['Lucas Alcazar', 'Isak Baza', 1]]"
167,2014-01-13 11:40:00,"[['Lucas Alcazar', 'Isak Baza', 1]]"
168,2014-01-13 12:00:00,"[['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Isak Baza', 'Lucas Alcazar', 1], ['Bertrand Ovan', 'Varro Awelon', 1], ['Bertrand Ovan', 'Claudio Hawelon', 1], ['Bertrand Ovan', 'Emile Arpa', 1], ['Bertrand Ovan', 'Albina Hafon', 1], ['Bertrand Ovan', 'Valeria Morlun', 1], ['Bertrand Ovan', 'Dylan Scozzese', 1], ['Bertrand Ovan', 'Benito Hawelon', 1], ['Bertrand Ovan', 'Adan Morlun', 1], ['Bertrand Ovan', 'Henk Mies', 1], ['Bertrand Ovan', 'Cecilia Morluniau', 1], ['Bertrand Ovan', 'Dante Coginian', 1], ['Bertrand Ovan', 'Irene Nant', 1]]"
169,2014-01-13 12:20:00,"[['Henk Mies', 'Varro Awelon', 1], ['Henk Mies', 'Claudio Hawelon', 1], ['Henk Mies', 'Emile Arpa', 1], ['Henk Mies', 'Benito Hawelon', 1], ['Henk Mies', 'Cecilia Morluniau', 1], ['Lucas Alcazar', 'Isak Baza', 1]]"
170,2014-01-13 12:40:00,"[['Nils Calixto', 'Minke Mies', 1], ['Cornelia Lais', 'Ingrid Barranco', 1], ['Cornelia Lais', 'Bertrand Ovan', 1], ['Cornelia Lais', 'Lars Azada', 1], ['Cornelia Lais', 'Kare Orilla', 1], ['Cornelia Lais', 'Marin Onda', 1], ['Cornelia Lais', 'Ada Campo-Corrente', 1], ['Cornelia Lais', 'Isak Baza', 1], ['Cornelia Lais', 'Felix Resumir', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Orhan Strum', 1], ['Cornelia Lais', 'Lidelse Dedos', 1], ['Cornelia Lais', 'Adan Morlun', 1], ['Cornelia Lais', 'Edvard Vann', 1], ['Cornelia Lais', 'Axel Calzas', 1], ['Cornelia Lais', 'Cecilia Morluniau', 1], ['Cornelia Lais', 'Brand Tempestad', 1], ['Cornelia Lais', 'Elsa Orilla', 1], ['Cornelia Lais', 'Irene Nant', 1], ['Cornelia Lais', 'Varro Awelon', 1], ['Cornelia Lais', 'Loreto Bodrogi', 1], ['Cornelia Lais', 'Gustav Cazar', 1], ['Cornelia Lais', 'Adra Nubarron', 1], ['Cornelia Lais', 'Felix Balas', 1], ['Cornelia Lais', 'Hideki Cocinaro', 1], ['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Sven Flecha', 1], ['Cornelia Lais', 'Stenig Fusil', 1], ['Cornelia Lais', 'Nils Calixto', 1], ['Cornelia Lais', 'Sten Sanjorge Jr', 1], ['Cornelia Lais', 'Varja Lagos', 1], ['Cornelia Lais', 'Willem Vasco-Pais', 1], ['Cornelia Lais', 'Dante Coginian', 1], ['Cornelia Lais', 'Birgitta Frente', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Lucas Alcazar', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Emile Arpa', 1], ['Cornelia Lais', 'Albina Hafon', 1], ['Cornelia Lais', 'Valeria Morlun', 1], ['Cornelia Lais', 'Kanon Herrero', 1], ['Cornelia Lais', 'Inga Ferro', 1], ['Cornelia Lais', 'Vira Frente', 1], ['Cornelia Lais', 'Henk Mies', 1], ['Cornelia Lais', 'Linnea Bergen', 1], ['Cornelia Lais', 'Claudio Hawelon', 1], ['Cornelia Lais', 'Isande Borrasca', 1], ['Cornelia Lais', 'Hennie Osvaldo', 1], ['Cornelia Lais', 'Dylan Scozzese', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Isia Vann', 1], ['Cornelia Lais', 'Benito Hawelon', 1], ['Cornelia Lais', 'Minke Mies', 1], ['Cornelia Lais', 'Anda Ribera', 1]]"
171,2014-01-13 13:00:00,"[['Ingrid Barranco', 'Kare Orilla', 1], ['Adra Nubarron', 'Ruscella Mies', 1], ['Marin Onda', 'Ingrid Barranco', 1], ['Marin Onda', 'Bertrand Ovan', 1], ['Marin Onda', 'Lars Azada', 1], ['Marin Onda', 'Kare Orilla', 1], ['Marin Onda', 'Ada Campo-Corrente', 1], ['Marin Onda', 'Isak Baza', 1], ['Marin Onda', 'Felix Resumir', 1], ['Marin Onda', 'Rachel Pantanal', 1], ['Marin Onda', 'Cornelia Lais', 1], ['Marin Onda', 'Orhan Strum', 1], ['Marin Onda', 'Lidelse Dedos', 1], ['Marin Onda', 'Adan Morlun', 1], ['Marin Onda', 'Edvard Vann', 1], ['Marin Onda', 'Axel Calzas', 1], ['Marin Onda', 'Cecilia Morluniau', 1], ['Marin Onda', 'Brand Tempestad', 1], ['Marin Onda', 'Elsa Orilla', 1], ['Marin Onda', 'Irene Nant', 1], ['Marin Onda', 'Varro Awelon', 1], ['Marin Onda', 'Loreto Bodrogi', 1], ['Marin Onda', 'Gustav Cazar', 1], ['Marin Onda', 'Adra Nubarron', 1], ['Marin Onda', 'Felix Balas', 1], ['Marin Onda', 'Hideki Cocinaro', 1], ['Marin Onda', 'Ruscella Mies', 1], ['Marin Onda', 'Sven Flecha', 1], ['Marin Onda', 'Stenig Fusil', 1], ['Marin Onda', 'Nils Calixto', 1], ['Marin Onda', 'Sten Sanjorge Jr', 1], ['Marin Onda', 'Varja Lagos', 1], ['Marin Onda', 'Willem Vasco-Pais', 1], ['Marin Onda', 'Dante Coginian', 1], ['Marin Onda', 'Birgitta Frente', 1], ['Marin Onda', 'Carla Forluniau', 1], ['Marin Onda', 'Lucas Alcazar', 1], ['Marin Onda', 'Mat Bramar', 1], ['Marin Onda', 'Emile Arpa', 1], ['Marin Onda', 'Albina Hafon', 1], ['Marin Onda', 'Valeria Morlun', 1], ['Marin Onda', 'Kanon Herrero', 1], ['Marin Onda', 'Inga Ferro', 1], ['Marin Onda', 'Vira Frente', 1], ['Marin Onda', 'Henk Mies', 1], ['Marin Onda', 'Linnea Bergen', 1], ['Marin Onda', 'Claudio Hawelon', 1], ['Marin Onda', 'Isande Borrasca', 1], ['Marin Onda', 'Hennie Osvaldo', 1], ['Marin Onda', 'Dylan Scozzese', 1], ['Marin Onda', 'Linda Lagos', 1], ['Marin Onda', 'Isia Vann', 1], ['Marin Onda', 'Benito Hawelon', 1], ['Marin Onda', 'Minke Mies', 1], ['Marin Onda', 'Anda Ribera', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Cecilia Morluniau', 'Claudio Hawelon', 1], ['Cecilia Morluniau', 'Emile Arpa', 1], ['Cecilia Morluniau', 'Albina Hafon', 1], ['Cecilia Morluniau', 'Valeria Morlun', 1], ['Cecilia Morluniau', 'Dylan Scozzese', 1], ['Cecilia Morluniau', 'Benito Hawelon', 1], ['Cecilia Morluniau', 'Dante Coginian', 1], ['Cecilia Morluniau', 'Irene Nant', 1]]"
172,2014-01-13 13:20:00,"[['Adra Nubarron', 'Ruscella Mies', 1], ['Hennie Osvaldo', 'Felix Balas', 1], ['Emile Arpa', 'Ingrid Barranco', 1], ['Emile Arpa', 'Bertrand Ovan', 1], ['Emile Arpa', 'Lars Azada', 1], ['Emile Arpa', 'Kare Orilla', 1], ['Emile Arpa', 'Marin Onda', 1], ['Emile Arpa', 'Ada Campo-Corrente', 1], ['Emile Arpa', 'Isak Baza', 1], ['Emile Arpa', 'Felix Resumir', 1], ['Emile Arpa', 'Rachel Pantanal', 1], ['Emile Arpa', 'Cornelia Lais', 1], ['Emile Arpa', 'Orhan Strum', 1], ['Emile Arpa', 'Lidelse Dedos', 1], ['Emile Arpa', 'Adan Morlun', 1], ['Emile Arpa', 'Edvard Vann', 1], ['Emile Arpa', 'Axel Calzas', 1], ['Emile Arpa', 'Cecilia Morluniau', 1], ['Emile Arpa', 'Brand Tempestad', 1], ['Emile Arpa', 'Elsa Orilla', 1], ['Emile Arpa', 'Irene Nant', 1], ['Emile Arpa', 'Varro Awelon', 1], ['Emile Arpa', 'Loreto Bodrogi', 1], ['Emile Arpa', 'Gustav Cazar', 1], ['Emile Arpa', 'Adra Nubarron', 1], ['Emile Arpa', 'Felix Balas', 1], ['Emile Arpa', 'Hideki Cocinaro', 1], ['Emile Arpa', 'Ruscella Mies', 1], ['Emile Arpa', 'Sven Flecha', 1], ['Emile Arpa', 'Stenig Fusil', 1], ['Emile Arpa', 'Nils Calixto', 1], ['Emile Arpa', 'Sten Sanjorge Jr', 1], ['Emile Arpa', 'Varja Lagos', 1], ['Emile Arpa', 'Willem Vasco-Pais', 1], ['Emile Arpa', 'Dante Coginian', 1], ['Emile Arpa', 'Birgitta Frente', 1], ['Emile Arpa', 'Carla Forluniau', 1], ['Emile Arpa', 'Lucas Alcazar', 1], ['Emile Arpa', 'Mat Bramar', 1], ['Emile Arpa', 'Albina Hafon', 1], ['Emile Arpa', 'Valeria Morlun', 1], ['Emile Arpa', 'Kanon Herrero', 1], ['Emile Arpa', 'Inga Ferro', 1], ['Emile Arpa', 'Vira Frente', 1], ['Emile Arpa', 'Henk Mies', 1], ['Emile Arpa', 'Linnea Bergen', 1], ['Emile Arpa', 'Claudio Hawelon', 1], ['Emile Arpa', 'Isande Borrasca', 1], ['Emile Arpa', 'Hennie Osvaldo', 1], ['Emile Arpa', 'Dylan Scozzese', 1], ['Emile Arpa', 'Linda Lagos', 1], ['Emile Arpa', 'Isia Vann', 1], ['Emile Arpa', 'Benito Hawelon', 1], ['Emile Arpa', 'Minke Mies', 1], ['Emile Arpa', 'Anda Ribera', 1], ['Ruscella Mies', 'Adra Nubarron', 1], ['Brand Tempestad', 'Lidelse Dedos', 1], ['Brand Tempestad', 'Lars Azada', 1]]"
173,2014-01-13 13:40:00,"[['Minke Mies', 'Nils Calixto', 1], ['Gustav Cazar', 'Axel Calzas', 1], ['Gustav Cazar', 'Vira Frente', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr (tethys)', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1], ['Ingrid Barranco', 'Willem Vasco-Pais', 1], ['Elsa Orilla', 'Lars Azada', 1], ['Elsa Orilla', 'Felix Balas', 1], ['Elsa Orilla', 'Adra Nubarron', 1], ['Elsa Orilla', 'Isande Borrasca', 1], ['Elsa Orilla', 'Kare Orilla', 1], ['Elsa Orilla', 'Marin Onda', 1], ['Elsa Orilla', 'Vira Frente', 1], ['Elsa Orilla', 'Brand Tempestad', 1], ['Elsa Orilla', 'Birgitta Frente', 1]]"
