,Department,Direction,Date,Network
1603,Executive,both,2014-01-14 21:00:00,"[['Ingrid Barranco', 'Felix Balas', 1], ['Ingrid Barranco', 'Lidelse Dedos', 1], ['Ingrid Barranco', 'Adra Nubarron', 1], ['Ingrid Barranco', 'Marin Onda', 1], ['Ingrid Barranco', 'Kanon Herrero', 1], ['Ingrid Barranco', 'Cecilia Morluniau', 1], ['Ingrid Barranco', 'Gustav Cazar', 1], ['Ingrid Barranco', 'Felix Resumir', 1], ['Ingrid Barranco', 'Lucas Alcazar', 1], ['Ingrid Barranco', 'Willem Vasco-Pais', 1], ['Ingrid Barranco', 'Valeria Morlun', 1], ['Ingrid Barranco', 'Nils Calixto', 1], ['Ingrid Barranco', 'Varro Awelon', 1], ['Ingrid Barranco', 'Dante Coginian', 1], ['Ingrid Barranco', 'Bertrand Ovan', 1], ['Ingrid Barranco', 'Hideki Cocinaro', 1], ['Ingrid Barranco', 'Linnea Bergen', 1], ['Ingrid Barranco', 'Mat Bramar', 1], ['Ingrid Barranco', 'Dylan Scozzese', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1], ['Ingrid Barranco', 'Anda Ribera', 1], ['Ingrid Barranco', 'Varja Lagos', 1], ['Ingrid Barranco', 'Isia Vann', 1], ['Ingrid Barranco', 'Claudio Hawelon', 1], ['Ingrid Barranco', 'Orhan Strum', 1], ['Ingrid Barranco', 'Cornelia Lais', 1], ['Ingrid Barranco', 'Irene Nant', 1], ['Ingrid Barranco', 'Henk Mies', 1], ['Ingrid Barranco', 'Adan Morlun', 1], ['Ingrid Barranco', 'Rachel Pantanal', 1], ['Ingrid Barranco', 'Edvard Vann', 1], ['Ingrid Barranco', 'Emile Arpa', 1], ['Ingrid Barranco', 'Birgitta Frente', 1], ['Ingrid Barranco', 'Hennie Osvaldo', 1], ['Ingrid Barranco', 'Minke Mies', 1], ['Ingrid Barranco', 'Benito Hawelon', 1], ['Ingrid Barranco', 'Inga Ferro', 1], ['Ingrid Barranco', 'Linda Lagos', 1], ['Ingrid Barranco', 'Stenig Fusil', 1], ['Ingrid Barranco', 'Isak Baza', 1], ['Ingrid Barranco', 'Ruscella Mies', 1], ['Ingrid Barranco', 'Brand Tempestad', 1], ['Ingrid Barranco', 'Isande Borrasca', 1], ['Ingrid Barranco', 'Loreto Bodrogi', 1], ['Ingrid Barranco', 'Lars Azada', 1], ['Ingrid Barranco', 'Carla Forluniau', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Albina Hafon', 1], ['Ingrid Barranco', 'Elsa Orilla', 1], ['Ingrid Barranco', 'Kare Orilla', 1], ['Ingrid Barranco', 'Axel Calzas', 1], ['Ingrid Barranco', 'Sven Flecha', 1], ['Ingrid Barranco', 'Vira Frente', 1]]"
1604,Executive,both,2014-01-14 22:00:00,[]
1605,Executive,both,2014-01-15 08:00:00,[]
1606,Executive,both,2014-01-15 09:00:00,"[['Orhan Strum', 'Irene Nant', 1]]"
1607,Executive,both,2014-01-15 10:00:00,"[['Orhan Strum', 'Irene Nant', 1], ['Irene Nant', 'Orhan Strum', 1]]"
1608,Executive,both,2014-01-15 11:00:00,"[['Ruscella Mies', 'Willem Vasco-Pais', 1], ['Ruscella Mies', 'Ingrid Barranco', 1], ['Ruscella Mies', 'Sten Sanjorge Jr', 1], ['Ruscella Mies', 'Orhan Strum', 1], ['Ruscella Mies', 'Ada Campo-Corrente', 1], ['Irene Nant', 'Orhan Strum', 1]]"
1609,Executive,both,2014-01-15 12:00:00,"[['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1]]"
1610,Executive,both,2014-01-15 13:00:00,"[['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1]]"
1611,Executive,both,2014-01-15 14:00:00,[]
1612,Executive,both,2014-01-15 15:00:00,"[['Ingrid Barranco', 'Felix Balas', 1], ['Ingrid Barranco', 'Lidelse Dedos', 1], ['Ingrid Barranco', 'Adra Nubarron', 1], ['Ingrid Barranco', 'Marin Onda', 1], ['Ingrid Barranco', 'Kanon Herrero', 1], ['Ingrid Barranco', 'Cecilia Morluniau', 1], ['Ingrid Barranco', 'Gustav Cazar', 1], ['Ingrid Barranco', 'Felix Resumir', 1], ['Ingrid Barranco', 'Lucas Alcazar', 1], ['Ingrid Barranco', 'Willem Vasco-Pais', 1], ['Ingrid Barranco', 'Valeria Morlun', 1], ['Ingrid Barranco', 'Nils Calixto', 1], ['Ingrid Barranco', 'Varro Awelon', 1], ['Ingrid Barranco', 'Dante Coginian', 1], ['Ingrid Barranco', 'Bertrand Ovan', 1], ['Ingrid Barranco', 'Hideki Cocinaro', 1], ['Ingrid Barranco', 'Linnea Bergen', 1], ['Ingrid Barranco', 'Mat Bramar', 1], ['Ingrid Barranco', 'Dylan Scozzese', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1], ['Ingrid Barranco', 'Anda Ribera', 1], ['Ingrid Barranco', 'Varja Lagos', 1], ['Ingrid Barranco', 'Isia Vann', 1], ['Ingrid Barranco', 'Claudio Hawelon', 1], ['Ingrid Barranco', 'Orhan Strum', 1], ['Ingrid Barranco', 'Cornelia Lais', 1], ['Ingrid Barranco', 'Irene Nant', 1], ['Ingrid Barranco', 'Henk Mies', 1], ['Ingrid Barranco', 'Adan Morlun', 1], ['Ingrid Barranco', 'Rachel Pantanal', 1], ['Ingrid Barranco', 'Edvard Vann', 1], ['Ingrid Barranco', 'Emile Arpa', 1], ['Ingrid Barranco', 'Birgitta Frente', 1], ['Ingrid Barranco', 'Hennie Osvaldo', 1], ['Ingrid Barranco', 'Minke Mies', 1], ['Ingrid Barranco', 'Benito Hawelon', 1], ['Ingrid Barranco', 'Inga Ferro', 1], ['Ingrid Barranco', 'Linda Lagos', 1], ['Ingrid Barranco', 'Stenig Fusil', 1], ['Ingrid Barranco', 'Isak Baza', 1], ['Ingrid Barranco', 'Ruscella Mies', 1], ['Ingrid Barranco', 'Brand Tempestad', 1], ['Ingrid Barranco', 'Isande Borrasca', 1], ['Ingrid Barranco', 'Loreto Bodrogi', 1], ['Ingrid Barranco', 'Lars Azada', 1], ['Ingrid Barranco', 'Carla Forluniau', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Albina Hafon', 1], ['Ingrid Barranco', 'Elsa Orilla', 1], ['Ingrid Barranco', 'Kare Orilla', 1], ['Ingrid Barranco', 'Axel Calzas', 1], ['Ingrid Barranco', 'Sven Flecha', 1], ['Ingrid Barranco', 'Vira Frente', 1], ['Ada Campo-Corrente', 'Ruscella Mies', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Minke Mies', 'Willem Vasco-Pais', 1], ['Minke Mies', 'Ingrid Barranco', 1], ['Minke Mies', 'Sten Sanjorge Jr', 1], ['Minke Mies', 'Orhan Strum', 1], ['Minke Mies', 'Ada Campo-Corrente', 1]]"
1613,Executive,both,2014-01-15 16:00:00,"[['Claudio Hawelon', 'Willem Vasco-Pais', 1], ['Claudio Hawelon', 'Ingrid Barranco', 1], ['Claudio Hawelon', 'Sten Sanjorge Jr', 1], ['Claudio Hawelon', 'Orhan Strum', 1], ['Claudio Hawelon', 'Ada Campo-Corrente', 1], ['Axel Calzas', 'Willem Vasco-Pais', 1], ['Axel Calzas', 'Ingrid Barranco', 1], ['Axel Calzas', 'Sten Sanjorge Jr', 1], ['Axel Calzas', 'Orhan Strum', 1], ['Axel Calzas', 'Ada Campo-Corrente', 1]]"
1614,Executive,both,2014-01-15 17:00:00,"[['Ada Campo-Corrente', 'Orhan Strum', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Ada Campo-Corrente', 'Willem Vasco-Pais', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Willem Vasco-Pais', 'Orhan Strum', 1], ['Willem Vasco-Pais', 'Ada Campo-Corrente', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr (tethys)', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr', 1], ['Varro Awelon', 'Willem Vasco-Pais', 1], ['Varro Awelon', 'Ingrid Barranco', 1], ['Varro Awelon', 'Sten Sanjorge Jr', 1], ['Varro Awelon', 'Orhan Strum', 1], ['Varro Awelon', 'Ada Campo-Corrente', 1], ['Inga Ferro', 'Willem Vasco-Pais', 21], ['Inga Ferro', 'Ingrid Barranco', 21], ['Inga Ferro', 'Sten Sanjorge Jr', 21], ['Inga Ferro', 'Orhan Strum', 21], ['Inga Ferro', 'Ada Campo-Corrente', 21], ['Anda Ribera', 'Willem Vasco-Pais', 1], ['Anda Ribera', 'Ingrid Barranco', 1], ['Anda Ribera', 'Sten Sanjorge Jr', 1], ['Anda Ribera', 'Orhan Strum', 1], ['Anda Ribera', 'Ada Campo-Corrente', 1]]"
1615,Executive,both,2014-01-15 18:00:00,"[['Ingrid Barranco', 'Felix Balas', 1], ['Ingrid Barranco', 'Lidelse Dedos', 1], ['Ingrid Barranco', 'Adra Nubarron', 1], ['Ingrid Barranco', 'Marin Onda', 1], ['Ingrid Barranco', 'Kanon Herrero', 1], ['Ingrid Barranco', 'Cecilia Morluniau', 1], ['Ingrid Barranco', 'Gustav Cazar', 1], ['Ingrid Barranco', 'Felix Resumir', 1], ['Ingrid Barranco', 'Lucas Alcazar', 1], ['Ingrid Barranco', 'Willem Vasco-Pais', 1], ['Ingrid Barranco', 'Valeria Morlun', 1], ['Ingrid Barranco', 'Nils Calixto', 1], ['Ingrid Barranco', 'Varro Awelon', 1], ['Ingrid Barranco', 'Dante Coginian', 1], ['Ingrid Barranco', 'Bertrand Ovan', 1], ['Ingrid Barranco', 'Hideki Cocinaro', 1], ['Ingrid Barranco', 'Linnea Bergen', 1], ['Ingrid Barranco', 'Mat Bramar', 1], ['Ingrid Barranco', 'Dylan Scozzese', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1], ['Ingrid Barranco', 'Anda Ribera', 1], ['Ingrid Barranco', 'Varja Lagos', 1], ['Ingrid Barranco', 'Isia Vann', 1], ['Ingrid Barranco', 'Claudio Hawelon', 1], ['Ingrid Barranco', 'Orhan Strum', 1], ['Ingrid Barranco', 'Cornelia Lais', 1], ['Ingrid Barranco', 'Irene Nant', 1], ['Ingrid Barranco', 'Henk Mies', 1], ['Ingrid Barranco', 'Adan Morlun', 1], ['Ingrid Barranco', 'Rachel Pantanal', 1], ['Ingrid Barranco', 'Edvard Vann', 1], ['Ingrid Barranco', 'Emile Arpa', 1], ['Ingrid Barranco', 'Birgitta Frente', 1], ['Ingrid Barranco', 'Hennie Osvaldo', 1], ['Ingrid Barranco', 'Minke Mies', 1], ['Ingrid Barranco', 'Benito Hawelon', 1], ['Ingrid Barranco', 'Inga Ferro', 1], ['Ingrid Barranco', 'Linda Lagos', 1], ['Ingrid Barranco', 'Stenig Fusil', 1], ['Ingrid Barranco', 'Isak Baza', 1], ['Ingrid Barranco', 'Ruscella Mies', 1], ['Ingrid Barranco', 'Brand Tempestad', 1], ['Ingrid Barranco', 'Isande Borrasca', 1], ['Ingrid Barranco', 'Loreto Bodrogi', 1], ['Ingrid Barranco', 'Lars Azada', 1], ['Ingrid Barranco', 'Carla Forluniau', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Albina Hafon', 1], ['Ingrid Barranco', 'Elsa Orilla', 1], ['Ingrid Barranco', 'Kare Orilla', 1], ['Ingrid Barranco', 'Axel Calzas', 1], ['Ingrid Barranco', 'Sven Flecha', 1], ['Ingrid Barranco', 'Vira Frente', 1], ['Ada Campo-Corrente', 'Orhan Strum', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Ada Campo-Corrente', 'Willem Vasco-Pais', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Willem Vasco-Pais', 'Orhan Strum', 1], ['Willem Vasco-Pais', 'Ada Campo-Corrente', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr (tethys)', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr', 1], ['Ruscella Mies', 'Ada Campo-Corrente', 1], ['Isande Borrasca', 'Willem Vasco-Pais', 1], ['Isande Borrasca', 'Ingrid Barranco', 1], ['Isande Borrasca', 'Sten Sanjorge Jr', 1], ['Isande Borrasca', 'Orhan Strum', 1], ['Isande Borrasca', 'Ada Campo-Corrente', 1]]"
1616,Executive,both,2014-01-15 19:00:00,[]
1617,Executive,both,2014-01-15 20:00:00,[]
1618,Executive,both,2014-01-15 21:00:00,[]
1619,Executive,both,2014-01-15 22:00:00,[]
1620,Executive,both,2014-01-16 08:00:00,[]
1621,Executive,both,2014-01-16 09:00:00,"[['Orhan Strum', 'Gustav Cazar', 1], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1]]"
1622,Executive,both,2014-01-16 10:00:00,[]
1623,Executive,both,2014-01-16 11:00:00,"[['Ruscella Mies', 'Willem Vasco-Pais', 1], ['Ruscella Mies', 'Ingrid Barranco', 1], ['Ruscella Mies', 'Sten Sanjorge Jr', 1], ['Ruscella Mies', 'Orhan Strum', 1], ['Ruscella Mies', 'Ada Campo-Corrente', 1], ['Gustav Cazar', 'Orhan Strum', 20], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1]]"
1624,Executive,both,2014-01-16 12:00:00,"[['Orhan Strum', 'Gustav Cazar', 21], ['Ada Campo-Corrente', 'Willem Vasco-Pais', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Willem Vasco-Pais', 'Ada Campo-Corrente', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr (tethys)', 1], ['Adra Nubarron', 'Willem Vasco-Pais', 1], ['Adra Nubarron', 'Ingrid Barranco', 1], ['Adra Nubarron', 'Sten Sanjorge Jr', 1], ['Adra Nubarron', 'Orhan Strum', 1], ['Adra Nubarron', 'Ada Campo-Corrente', 1], ['Gustav Cazar', 'Orhan Strum', 40]]"
1625,Executive,both,2014-01-16 13:00:00,"[['Willem Vasco-Pais', 'Felix Balas', 1], ['Willem Vasco-Pais', 'Lidelse Dedos', 1], ['Willem Vasco-Pais', 'Adra Nubarron', 1], ['Willem Vasco-Pais', 'Marin Onda', 1], ['Willem Vasco-Pais', 'Kanon Herrero', 1], ['Willem Vasco-Pais', 'Cecilia Morluniau', 1], ['Willem Vasco-Pais', 'Gustav Cazar', 1], ['Willem Vasco-Pais', 'Felix Resumir', 1], ['Willem Vasco-Pais', 'Lucas Alcazar', 1], ['Willem Vasco-Pais', 'Valeria Morlun', 1], ['Willem Vasco-Pais', 'Nils Calixto', 1], ['Willem Vasco-Pais', 'Varro Awelon', 1], ['Willem Vasco-Pais', 'Dante Coginian', 1], ['Willem Vasco-Pais', 'Bertrand Ovan', 1], ['Willem Vasco-Pais', 'Ingrid Barranco', 1], ['Willem Vasco-Pais', 'Hideki Cocinaro', 1], ['Willem Vasco-Pais', 'Linnea Bergen', 1], ['Willem Vasco-Pais', 'Mat Bramar', 1], ['Willem Vasco-Pais', 'Dylan Scozzese', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr', 1], ['Willem Vasco-Pais', 'Anda Ribera', 1], ['Willem Vasco-Pais', 'Varja Lagos', 1], ['Willem Vasco-Pais', 'Isia Vann', 1], ['Willem Vasco-Pais', 'Claudio Hawelon', 1], ['Willem Vasco-Pais', 'Orhan Strum', 1], ['Willem Vasco-Pais', 'Cornelia Lais', 1], ['Willem Vasco-Pais', 'Irene Nant', 1], ['Willem Vasco-Pais', 'Henk Mies', 1], ['Willem Vasco-Pais', 'Adan Morlun', 1], ['Willem Vasco-Pais', 'Rachel Pantanal', 1], ['Willem Vasco-Pais', 'Edvard Vann', 1], ['Willem Vasco-Pais', 'Emile Arpa', 1], ['Willem Vasco-Pais', 'Birgitta Frente', 1], ['Willem Vasco-Pais', 'Hennie Osvaldo', 1], ['Willem Vasco-Pais', 'Minke Mies', 1], ['Willem Vasco-Pais', 'Benito Hawelon', 1], ['Willem Vasco-Pais', 'Inga Ferro', 1], ['Willem Vasco-Pais', 'Linda Lagos', 1], ['Willem Vasco-Pais', 'Stenig Fusil', 1], ['Willem Vasco-Pais', 'Isak Baza', 1], ['Willem Vasco-Pais', 'Ruscella Mies', 1], ['Willem Vasco-Pais', 'Brand Tempestad', 1], ['Willem Vasco-Pais', 'Isande Borrasca', 1], ['Willem Vasco-Pais', 'Loreto Bodrogi', 1], ['Willem Vasco-Pais', 'Lars Azada', 1], ['Willem Vasco-Pais', 'Carla Forluniau', 1], ['Willem Vasco-Pais', 'Ada Campo-Corrente', 1], ['Willem Vasco-Pais', 'Albina Hafon', 1], ['Willem Vasco-Pais', 'Elsa Orilla', 1], ['Willem Vasco-Pais', 'Kare Orilla', 1], ['Willem Vasco-Pais', 'Axel Calzas', 1], ['Willem Vasco-Pais', 'Sven Flecha', 1], ['Willem Vasco-Pais', 'Vira Frente', 1]]"
1626,Executive,both,2014-01-16 14:00:00,"[['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1]]"
1627,Executive,both,2014-01-16 15:00:00,"[['Ingrid Barranco', 'Sten Sanjorge Jr (tethys)', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1]]"
1628,Executive,both,2014-01-16 16:00:00,[]
1629,Executive,both,2014-01-16 17:00:00,[]
1630,Executive,both,2014-01-16 18:00:00,"[['Ingrid Barranco', 'Sten Sanjorge Jr (tethys)', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1]]"
1631,Executive,both,2014-01-16 19:00:00,[]
1632,Executive,both,2014-01-16 20:00:00,"[['Ingrid Barranco', 'Sten Sanjorge Jr (tethys)', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1]]"
1633,Executive,both,2014-01-16 21:00:00,[]
1634,Executive,both,2014-01-16 22:00:00,[]
1635,Executive,both,2014-01-17 08:00:00,"[['Willem Vasco-Pais', 'Ingrid Barranco', 1], ['Willem Vasco-Pais', 'Ada Campo-Corrente', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr (tethys)', 1]]"
1636,Executive,both,2014-01-17 09:00:00,[]
1637,Executive,both,2014-01-17 10:00:00,"[['Sten Sanjorge Jr (tethys)', 'Ingrid Barranco', 38], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 39], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 39]]"
1638,Executive,both,2014-01-17 11:00:00,[]
1639,Executive,both,2014-01-17 12:00:00,"[['Ada Campo-Corrente', 'Ingrid Barranco', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Henk Mies', 'Sten Sanjorge Jr', 1]]"
1640,Executive,both,2014-01-17 13:00:00,"[['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr (tethys)', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 39], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 39], ['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Sten Sanjorge Jr', 'Henk Mies', 1], ['Henk Mies', 'Sten Sanjorge Jr', 1]]"
1641,Executive,both,2014-01-17 14:00:00,"[['Sten Sanjorge Jr', 'Henk Mies', 1], ['Ruscella Mies', 'Willem Vasco-Pais', 19], ['Ruscella Mies', 'Ingrid Barranco', 19], ['Ruscella Mies', 'Sten Sanjorge Jr', 19], ['Ruscella Mies', 'Orhan Strum', 19], ['Ruscella Mies', 'Ada Campo-Corrente', 19], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1]]"
1642,Executive,both,2014-01-17 15:00:00,"[['Orhan Strum', 'Willem Vasco-Pais', 1], ['Dylan Scozzese', 'Willem Vasco-Pais', 1], ['Dylan Scozzese', 'Ingrid Barranco', 1], ['Dylan Scozzese', 'Sten Sanjorge Jr', 1], ['Dylan Scozzese', 'Orhan Strum', 1], ['Dylan Scozzese', 'Ada Campo-Corrente', 1]]"
1643,Executive,both,2014-01-17 16:00:00,"[['Ingrid Barranco', 'Felix Balas', 1], ['Ingrid Barranco', 'Lidelse Dedos', 1], ['Ingrid Barranco', 'Adra Nubarron', 1], ['Ingrid Barranco', 'Marin Onda', 1], ['Ingrid Barranco', 'Kanon Herrero', 1], ['Ingrid Barranco', 'Cecilia Morluniau', 1], ['Ingrid Barranco', 'Gustav Cazar', 1], ['Ingrid Barranco', 'Felix Resumir', 1], ['Ingrid Barranco', 'Lucas Alcazar', 1], ['Ingrid Barranco', 'Willem Vasco-Pais', 1], ['Ingrid Barranco', 'Valeria Morlun', 1], ['Ingrid Barranco', 'Nils Calixto', 1], ['Ingrid Barranco', 'Varro Awelon', 1], ['Ingrid Barranco', 'Dante Coginian', 1], ['Ingrid Barranco', 'Bertrand Ovan', 1], ['Ingrid Barranco', 'Hideki Cocinaro', 1], ['Ingrid Barranco', 'Linnea Bergen', 1], ['Ingrid Barranco', 'Mat Bramar', 1], ['Ingrid Barranco', 'Dylan Scozzese', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1], ['Ingrid Barranco', 'Anda Ribera', 1], ['Ingrid Barranco', 'Varja Lagos', 1], ['Ingrid Barranco', 'Isia Vann', 1], ['Ingrid Barranco', 'Claudio Hawelon', 1], ['Ingrid Barranco', 'Orhan Strum', 1], ['Ingrid Barranco', 'Cornelia Lais', 1], ['Ingrid Barranco', 'Irene Nant', 1], ['Ingrid Barranco', 'Henk Mies', 1], ['Ingrid Barranco', 'Adan Morlun', 1], ['Ingrid Barranco', 'Rachel Pantanal', 1], ['Ingrid Barranco', 'Edvard Vann', 1], ['Ingrid Barranco', 'Emile Arpa', 1], ['Ingrid Barranco', 'Birgitta Frente', 1], ['Ingrid Barranco', 'Hennie Osvaldo', 1], ['Ingrid Barranco', 'Minke Mies', 1], ['Ingrid Barranco', 'Benito Hawelon', 1], ['Ingrid Barranco', 'Inga Ferro', 1], ['Ingrid Barranco', 'Linda Lagos', 1], ['Ingrid Barranco', 'Stenig Fusil', 1], ['Ingrid Barranco', 'Isak Baza', 1], ['Ingrid Barranco', 'Ruscella Mies', 1], ['Ingrid Barranco', 'Brand Tempestad', 1], ['Ingrid Barranco', 'Isande Borrasca', 1], ['Ingrid Barranco', 'Loreto Bodrogi', 1], ['Ingrid Barranco', 'Lars Azada', 1], ['Ingrid Barranco', 'Carla Forluniau', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Albina Hafon', 1], ['Ingrid Barranco', 'Elsa Orilla', 1], ['Ingrid Barranco', 'Kare Orilla', 1], ['Ingrid Barranco', 'Axel Calzas', 1], ['Ingrid Barranco', 'Sven Flecha', 1], ['Ingrid Barranco', 'Vira Frente', 1], ['Willem Vasco-Pais', 'Orhan Strum', 1]]"
1644,Executive,both,2014-01-17 17:00:00,"[['Orhan Strum', 'Willem Vasco-Pais', 1]]"
1645,Executive,both,2014-01-17 18:00:00,[]
1646,Executive,both,2014-01-17 19:00:00,[]
1647,Executive,both,2014-01-17 20:00:00,[]
1648,Executive,both,2014-01-17 21:00:00,[]
1649,Executive,both,2014-01-17 22:00:00,[]
1650,Executive,inner,2014-01-06 08:00:00,[]
1651,Executive,inner,2014-01-06 09:00:00,[]
1652,Executive,inner,2014-01-06 10:00:00,[]
1653,Executive,inner,2014-01-06 11:00:00,"[['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1]]"
1654,Executive,inner,2014-01-06 12:00:00,"[['Willem Vasco-Pais', 'Orhan Strum', 1]]"
1655,Executive,inner,2014-01-06 13:00:00,"[['Orhan Strum', 'Willem Vasco-Pais', 1]]"
1656,Executive,inner,2014-01-06 14:00:00,"[['Willem Vasco-Pais', 'Orhan Strum', 28]]"
1657,Executive,inner,2014-01-06 15:00:00,[]
1658,Executive,inner,2014-01-06 16:00:00,[]
1659,Executive,inner,2014-01-06 17:00:00,[]
1660,Executive,inner,2014-01-06 18:00:00,[]
1661,Executive,inner,2014-01-06 19:00:00,[]
1662,Executive,inner,2014-01-06 20:00:00,[]
1663,Executive,inner,2014-01-06 21:00:00,[]
1664,Executive,inner,2014-01-06 22:00:00,[]
1665,Executive,inner,2014-01-07 08:00:00,[]
1666,Executive,inner,2014-01-07 09:00:00,[]
1667,Executive,inner,2014-01-07 10:00:00,[]
1668,Executive,inner,2014-01-07 11:00:00,[]
1669,Executive,inner,2014-01-07 12:00:00,"[['Orhan Strum', 'Ada Campo-Corrente', 1], ['Orhan Strum', 'Ingrid Barranco', 1]]"
