,Day,Network
400,2014-01-13 13:35:00,"[['Elsa Orilla', 'Isande Borrasca', 1], ['Elsa Orilla', 'Felix Balas', 1], ['Elsa Orilla', 'Marin Onda', 1], ['Elsa Orilla', 'Lars Azada', 1], ['Elsa Orilla', 'Kare Orilla', 1], ['Elsa Orilla', 'Adra Nubarron', 1], ['Elsa Orilla', 'Brand Tempestad', 1], ['Elsa Orilla', 'Vira Frente', 1], ['Elsa Orilla', 'Birgitta Frente', 1]]"
401,2014-01-13 13:45:00,"[['Gustav Cazar', 'Axel Calzas', 1], ['Gustav Cazar', 'Vira Frente', 1], ['Ingrid Barranco', 'Ada Campo-Corrente', 1], ['Ingrid Barranco', 'Willem Vasco-Pais', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr', 1], ['Ingrid Barranco', 'Sten Sanjorge Jr (tethys)', 1], ['Minke Mies', 'Nils Calixto', 1]]"
402,2014-01-13 13:50:00,"[['Willem Vasco-Pais', 'Ada Campo-Corrente', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr', 1], ['Willem Vasco-Pais', 'Sten Sanjorge Jr (tethys)', 1], ['Willem Vasco-Pais', 'Orhan Strum', 1]]"
403,2014-01-13 13:55:00,"[['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Vira Frente', 1]]"
404,2014-01-13 14:00:00,"[['Henk Mies', 'Anda Ribera', 1]]"
405,2014-01-13 14:10:00,"[['Lars Azada', 'Lidelse Dedos', 1], ['Lars Azada', 'Brand Tempestad', 1]]"
406,2014-01-13 14:15:00,"[['Ada Campo-Corrente', 'Ingrid Barranco', 1], ['Ada Campo-Corrente', 'Willem Vasco-Pais', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Brand Tempestad', 'Felix Balas', 1], ['Brand Tempestad', 'Kare Orilla', 1], ['Brand Tempestad', 'Marin Onda', 1], ['Brand Tempestad', 'Isande Borrasca', 1], ['Brand Tempestad', 'Adra Nubarron', 1], ['Brand Tempestad', 'Lidelse Dedos', 1], ['Brand Tempestad', 'Elsa Orilla', 1], ['Brand Tempestad', 'Axel Calzas', 1], ['Brand Tempestad', 'Gustav Cazar', 1], ['Brand Tempestad', 'Vira Frente', 1], ['Brand Tempestad', 'Birgitta Frente', 1]]"
407,2014-01-13 14:20:00,"[['Benito Hawelon', 'Adan Morlun', 1], ['Benito Hawelon', 'Dylan Scozzese', 1], ['Benito Hawelon', 'Emile Arpa', 1], ['Benito Hawelon', 'Dante Coginian', 1], ['Benito Hawelon', 'Cecilia Morluniau', 1], ['Benito Hawelon', 'Henk Mies', 1], ['Benito Hawelon', 'Valeria Morlun', 1], ['Benito Hawelon', 'Irene Nant', 1], ['Vira Frente', 'Isande Borrasca', 1], ['Vira Frente', 'Felix Balas', 1], ['Vira Frente', 'Marin Onda', 1], ['Vira Frente', 'Kare Orilla', 1], ['Vira Frente', 'Adra Nubarron', 1], ['Vira Frente', 'Brand Tempestad', 1], ['Vira Frente', 'Lidelse Dedos', 1], ['Vira Frente', 'Elsa Orilla', 1], ['Vira Frente', 'Axel Calzas', 1], ['Vira Frente', 'Gustav Cazar', 1], ['Vira Frente', 'Birgitta Frente', 1], ['Lars Azada', 'Lidelse Dedos', 1], ['Lars Azada', 'Brand Tempestad', 1]]"
408,2014-01-13 14:35:00,"[['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Ruscella Mies', 1]]"
409,2014-01-13 14:40:00,"[['Varro Awelon', 'Claudio Hawelon', 1], ['Varro Awelon', 'Emile Arpa', 1], ['Varro Awelon', 'Cecilia Morluniau', 1], ['Varro Awelon', 'Valeria Morlun', 1], ['Varro Awelon', 'Henk Mies', 1], ['Varro Awelon', 'Albina Hafon', 1], ['Varro Awelon', 'Adan Morlun', 1], ['Varro Awelon', 'Benito Hawelon', 1]]"
410,2014-01-13 14:55:00,"[['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Ingrid Barranco', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1]]"
411,2014-01-13 15:00:00,"[['Ada Campo-Corrente', 'Ingrid Barranco', 1], ['Ada Campo-Corrente', 'Willem Vasco-Pais', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr', 1], ['Ada Campo-Corrente', 'Sten Sanjorge Jr (tethys)', 1], ['Dylan Scozzese', 'Varro Awelon', 1], ['Dylan Scozzese', 'Emile Arpa', 1]]"
412,2014-01-13 15:10:00,"[['Brand Tempestad', 'Lidelse Dedos', 1], ['Brand Tempestad', 'Lars Azada', 1], ['Bertrand Ovan', 'Dylan Scozzese', 1], ['Bertrand Ovan', 'Varro Awelon', 1], ['Bertrand Ovan', 'Irene Nant', 1], ['Bertrand Ovan', 'Dante Coginian', 1], ['Bertrand Ovan', 'Emile Arpa', 1], ['Bertrand Ovan', 'Claudio Hawelon', 1], ['Bertrand Ovan', 'Cecilia Morluniau', 1], ['Bertrand Ovan', 'Henk Mies', 1], ['Bertrand Ovan', 'Valeria Morlun', 1], ['Bertrand Ovan', 'Albina Hafon', 1], ['Bertrand Ovan', 'Adan Morlun', 1], ['Bertrand Ovan', 'Benito Hawelon', 1], ['Emile Arpa', 'Adan Morlun', 1], ['Emile Arpa', 'Claudio Hawelon', 1], ['Emile Arpa', 'Valeria Morlun', 1]]"
413,2014-01-13 15:20:00,"[['Lucas Alcazar', 'Isak Baza', 1]]"
414,2014-01-13 15:25:00,"[['Hennie Osvaldo', 'Varja Lagos', 1], ['Hennie Osvaldo', 'Loreto Bodrogi', 1], ['Hennie Osvaldo', 'Minke Mies', 1], ['Hennie Osvaldo', 'Hideki Cocinaro', 1], ['Hennie Osvaldo', 'Isia Vann', 1], ['Hennie Osvaldo', 'Stenig Fusil', 1], ['Hennie Osvaldo', 'Felix Resumir', 1], ['Hennie Osvaldo', 'Kanon Herrero', 1]]"
415,2014-01-13 15:35:00,"[['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Ruscella Mies', 1], ['Elsa Orilla', 'Felix Balas', 1], ['Elsa Orilla', 'Kare Orilla', 1], ['Elsa Orilla', 'Marin Onda', 1], ['Elsa Orilla', 'Isande Borrasca', 1], ['Elsa Orilla', 'Adra Nubarron', 1], ['Elsa Orilla', 'Brand Tempestad', 1], ['Elsa Orilla', 'Lidelse Dedos', 1], ['Elsa Orilla', 'Axel Calzas', 1], ['Elsa Orilla', 'Gustav Cazar', 1], ['Elsa Orilla', 'Vira Frente', 1], ['Elsa Orilla', 'Birgitta Frente', 1]]"
416,2014-01-13 15:50:00,"[['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Ruscella Mies', 1]]"
417,2014-01-13 15:55:00,"[['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1], ['Ruscella Mies', 'Carla Forluniau', 1], ['Ruscella Mies', 'Isak Baza', 1], ['Ruscella Mies', 'Ingrid Barranco', 1], ['Ruscella Mies', 'Varro Awelon', 1], ['Ruscella Mies', 'Linda Lagos', 1], ['Ruscella Mies', 'Elsa Orilla', 1], ['Ruscella Mies', 'Adan Morlun', 1], ['Ruscella Mies', 'Benito Hawelon', 1], ['Ruscella Mies', 'Irene Nant', 1], ['Ruscella Mies', 'Birgitta Frente', 1], ['Ruscella Mies', 'Ada Campo-Corrente', 1], ['Ruscella Mies', 'Nils Calixto', 1], ['Ruscella Mies', 'Marin Onda', 1], ['Ruscella Mies', 'Lars Azada', 1], ['Ruscella Mies', 'Willem Vasco-Pais', 1], ['Ruscella Mies', 'Sten Sanjorge Jr', 1], ['Ruscella Mies', 'Brand Tempestad', 1], ['Ruscella Mies', 'Dante Coginian', 1], ['Ruscella Mies', 'Inga Ferro', 1], ['Ruscella Mies', 'Cornelia Lais', 1], ['Ruscella Mies', 'Sven Flecha', 1], ['Ruscella Mies', 'Hideki Cocinaro', 1], ['Ruscella Mies', 'Henk Mies', 1], ['Ruscella Mies', 'Valeria Morlun', 1], ['Ruscella Mies', 'Linnea Bergen', 1], ['Ruscella Mies', 'Axel Calzas', 1], ['Ruscella Mies', 'Rachel Pantanal', 1], ['Ruscella Mies', 'Albina Hafon', 1], ['Ruscella Mies', 'Kanon Herrero', 1], ['Ruscella Mies', 'Felix Balas', 1], ['Ruscella Mies', 'Kare Orilla', 1], ['Ruscella Mies', 'Dylan Scozzese', 1], ['Ruscella Mies', 'Loreto Bodrogi', 1], ['Ruscella Mies', 'Claudio Hawelon', 1], ['Ruscella Mies', 'Anda Ribera', 1], ['Ruscella Mies', 'Minke Mies', 1], ['Ruscella Mies', 'Isia Vann', 1], ['Ruscella Mies', 'Lucas Alcazar', 1], ['Ruscella Mies', 'Stenig Fusil', 1], ['Ruscella Mies', 'Felix Resumir', 1], ['Ruscella Mies', 'Orhan Strum', 1], ['Ruscella Mies', 'Isande Borrasca', 1], ['Ruscella Mies', 'Varja Lagos', 1], ['Ruscella Mies', 'Edvard Vann', 1], ['Ruscella Mies', 'Mat Bramar', 1], ['Ruscella Mies', 'Adra Nubarron', 1], ['Ruscella Mies', 'Bertrand Ovan', 1], ['Ruscella Mies', 'Hennie Osvaldo', 1], ['Ruscella Mies', 'Cecilia Morluniau', 1], ['Ruscella Mies', 'Lidelse Dedos', 1], ['Ruscella Mies', 'Emile Arpa', 1], ['Ruscella Mies', 'Gustav Cazar', 1], ['Ruscella Mies', 'Vira Frente', 1]]"
418,2014-01-13 16:00:00,"[['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Linda Lagos', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Ruscella Mies', 1]]"
419,2014-01-13 16:05:00,"[['Isia Vann', 'Rachel Pantanal', 1], ['Claudio Hawelon', 'Dylan Scozzese', 1], ['Claudio Hawelon', 'Cecilia Morluniau', 1], ['Claudio Hawelon', 'Henk Mies', 1], ['Claudio Hawelon', 'Valeria Morlun', 1], ['Claudio Hawelon', 'Albina Hafon', 1], ['Claudio Hawelon', 'Irene Nant', 1]]"
420,2014-01-13 16:15:00,"[['Sven Flecha', 'Lucas Alcazar', 1], ['Sven Flecha', 'Isak Baza', 1]]"
421,2014-01-13 16:20:00,"[['Adra Nubarron', 'Carla Forluniau', 1], ['Adra Nubarron', 'Isak Baza', 1], ['Adra Nubarron', 'Ingrid Barranco', 1], ['Adra Nubarron', 'Varro Awelon', 1], ['Adra Nubarron', 'Linda Lagos', 1], ['Adra Nubarron', 'Elsa Orilla', 1], ['Adra Nubarron', 'Adan Morlun', 1], ['Adra Nubarron', 'Benito Hawelon', 1], ['Adra Nubarron', 'Irene Nant', 1], ['Adra Nubarron', 'Birgitta Frente', 1], ['Adra Nubarron', 'Ada Campo-Corrente', 1], ['Adra Nubarron', 'Nils Calixto', 1], ['Adra Nubarron', 'Marin Onda', 1], ['Adra Nubarron', 'Lars Azada', 1], ['Adra Nubarron', 'Willem Vasco-Pais', 1], ['Adra Nubarron', 'Sten Sanjorge Jr', 1], ['Adra Nubarron', 'Brand Tempestad', 1], ['Adra Nubarron', 'Dante Coginian', 1], ['Adra Nubarron', 'Inga Ferro', 1], ['Adra Nubarron', 'Cornelia Lais', 1], ['Adra Nubarron', 'Sven Flecha', 1], ['Adra Nubarron', 'Hideki Cocinaro', 1], ['Adra Nubarron', 'Henk Mies', 1], ['Adra Nubarron', 'Valeria Morlun', 1], ['Adra Nubarron', 'Linnea Bergen', 1], ['Adra Nubarron', 'Axel Calzas', 1], ['Adra Nubarron', 'Rachel Pantanal', 1], ['Adra Nubarron', 'Albina Hafon', 1], ['Adra Nubarron', 'Ruscella Mies', 1], ['Adra Nubarron', 'Kanon Herrero', 1], ['Adra Nubarron', 'Felix Balas', 1], ['Adra Nubarron', 'Kare Orilla', 1], ['Adra Nubarron', 'Dylan Scozzese', 1], ['Adra Nubarron', 'Loreto Bodrogi', 1], ['Adra Nubarron', 'Claudio Hawelon', 1], ['Adra Nubarron', 'Anda Ribera', 1], ['Adra Nubarron', 'Minke Mies', 1], ['Adra Nubarron', 'Isia Vann', 1], ['Adra Nubarron', 'Lucas Alcazar', 1], ['Adra Nubarron', 'Stenig Fusil', 1], ['Adra Nubarron', 'Felix Resumir', 1], ['Adra Nubarron', 'Orhan Strum', 1], ['Adra Nubarron', 'Isande Borrasca', 1], ['Adra Nubarron', 'Varja Lagos', 1], ['Adra Nubarron', 'Edvard Vann', 1], ['Adra Nubarron', 'Mat Bramar', 1], ['Adra Nubarron', 'Bertrand Ovan', 1], ['Adra Nubarron', 'Hennie Osvaldo', 1], ['Adra Nubarron', 'Cecilia Morluniau', 1], ['Adra Nubarron', 'Lidelse Dedos', 1], ['Adra Nubarron', 'Emile Arpa', 1], ['Adra Nubarron', 'Gustav Cazar', 1], ['Adra Nubarron', 'Vira Frente', 1]]"
422,2014-01-13 16:25:00,"[['Felix Balas', 'Hennie Osvaldo', 1]]"
423,2014-01-13 16:30:00,"[['Anda Ribera', 'Henk Mies', 1], ['Henk Mies', 'Claudio Hawelon', 1], ['Henk Mies', 'Cecilia Morluniau', 1], ['Henk Mies', 'Valeria Morlun', 1], ['Henk Mies', 'Albina Hafon', 1], ['Henk Mies', 'Irene Nant', 1], ['Henk Mies', 'Benito Hawelon', 1]]"
424,2014-01-13 16:35:00,"[['Cecilia Morluniau', 'Dylan Scozzese', 1], ['Cecilia Morluniau', 'Claudio Hawelon', 1], ['Cecilia Morluniau', 'Henk Mies', 1], ['Cecilia Morluniau', 'Valeria Morlun', 1], ['Cecilia Morluniau', 'Albina Hafon', 1], ['Cecilia Morluniau', 'Irene Nant', 1], ['Adra Nubarron', 'Isande Borrasca', 1], ['Adra Nubarron', 'Felix Balas', 1], ['Adra Nubarron', 'Marin Onda', 1], ['Adra Nubarron', 'Lars Azada', 1], ['Adra Nubarron', 'Kare Orilla', 1], ['Adra Nubarron', 'Brand Tempestad', 1], ['Adra Nubarron', 'Elsa Orilla', 1], ['Adra Nubarron', 'Vira Frente', 1], ['Adra Nubarron', 'Birgitta Frente', 1], ['Henk Mies', 'Anda Ribera', 1], ['Valeria Morlun', 'Dylan Scozzese', 1], ['Valeria Morlun', 'Claudio Hawelon', 1], ['Valeria Morlun', 'Cecilia Morluniau', 1], ['Valeria Morlun', 'Henk Mies', 1], ['Valeria Morlun', 'Albina Hafon', 1], ['Valeria Morlun', 'Irene Nant', 1]]"
425,2014-01-13 16:40:00,"[['Vira Frente', 'Axel Calzas', 1]]"
426,2014-01-13 16:45:00,"[['Vira Frente', 'Axel Calzas', 1]]"
427,2014-01-13 16:50:00,"[['Ruscella Mies', 'Loreto Bodrogi', 1], ['Ruscella Mies', 'Minke Mies', 1], ['Ruscella Mies', 'Inga Ferro', 1], ['Ruscella Mies', 'Isia Vann', 1], ['Ruscella Mies', 'Hennie Osvaldo', 1], ['Hennie Osvaldo', 'Carla Forluniau', 1], ['Hennie Osvaldo', 'Isak Baza', 1], ['Hennie Osvaldo', 'Ingrid Barranco', 1], ['Hennie Osvaldo', 'Varro Awelon', 1], ['Hennie Osvaldo', 'Linda Lagos', 1], ['Hennie Osvaldo', 'Elsa Orilla', 1], ['Hennie Osvaldo', 'Adan Morlun', 1], ['Hennie Osvaldo', 'Benito Hawelon', 1], ['Hennie Osvaldo', 'Irene Nant', 1], ['Hennie Osvaldo', 'Birgitta Frente', 1], ['Hennie Osvaldo', 'Ada Campo-Corrente', 1], ['Hennie Osvaldo', 'Nils Calixto', 1], ['Hennie Osvaldo', 'Marin Onda', 1], ['Hennie Osvaldo', 'Lars Azada', 1], ['Hennie Osvaldo', 'Willem Vasco-Pais', 1], ['Hennie Osvaldo', 'Sten Sanjorge Jr', 1], ['Hennie Osvaldo', 'Brand Tempestad', 1], ['Hennie Osvaldo', 'Dante Coginian', 1], ['Hennie Osvaldo', 'Inga Ferro', 1], ['Hennie Osvaldo', 'Cornelia Lais', 1], ['Hennie Osvaldo', 'Sven Flecha', 1], ['Hennie Osvaldo', 'Hideki Cocinaro', 1], ['Hennie Osvaldo', 'Henk Mies', 1], ['Hennie Osvaldo', 'Valeria Morlun', 1], ['Hennie Osvaldo', 'Linnea Bergen', 1], ['Hennie Osvaldo', 'Axel Calzas', 1], ['Hennie Osvaldo', 'Rachel Pantanal', 1], ['Hennie Osvaldo', 'Albina Hafon', 1], ['Hennie Osvaldo', 'Ruscella Mies', 1], ['Hennie Osvaldo', 'Kanon Herrero', 1], ['Hennie Osvaldo', 'Felix Balas', 1], ['Hennie Osvaldo', 'Kare Orilla', 1], ['Hennie Osvaldo', 'Dylan Scozzese', 1], ['Hennie Osvaldo', 'Loreto Bodrogi', 1], ['Hennie Osvaldo', 'Claudio Hawelon', 1], ['Hennie Osvaldo', 'Anda Ribera', 1], ['Hennie Osvaldo', 'Minke Mies', 1], ['Hennie Osvaldo', 'Isia Vann', 1], ['Hennie Osvaldo', 'Lucas Alcazar', 1], ['Hennie Osvaldo', 'Stenig Fusil', 1], ['Hennie Osvaldo', 'Felix Resumir', 1], ['Hennie Osvaldo', 'Orhan Strum', 1], ['Hennie Osvaldo', 'Isande Borrasca', 1], ['Hennie Osvaldo', 'Varja Lagos', 1], ['Hennie Osvaldo', 'Edvard Vann', 1], ['Hennie Osvaldo', 'Mat Bramar', 1], ['Hennie Osvaldo', 'Adra Nubarron', 1], ['Hennie Osvaldo', 'Bertrand Ovan', 1], ['Hennie Osvaldo', 'Cecilia Morluniau', 1], ['Hennie Osvaldo', 'Lidelse Dedos', 1], ['Hennie Osvaldo', 'Emile Arpa', 1], ['Hennie Osvaldo', 'Gustav Cazar', 1], ['Hennie Osvaldo', 'Vira Frente', 1]]"
428,2014-01-13 16:55:00,"[['Varro Awelon', 'Valeria Morlun', 1], ['Varro Awelon', 'Dylan Scozzese', 1]]"
429,2014-01-13 17:00:00,"[['Anda Ribera', 'Henk Mies', 1], ['Henk Mies', 'Dylan Scozzese', 1], ['Henk Mies', 'Claudio Hawelon', 1], ['Henk Mies', 'Cecilia Morluniau', 1], ['Henk Mies', 'Valeria Morlun', 1], ['Henk Mies', 'Albina Hafon', 1], ['Henk Mies', 'Irene Nant', 1], ['Valeria Morlun', 'Dante Coginian', 1], ['Valeria Morlun', 'Emile Arpa', 1]]"
430,2014-01-13 17:05:00,"[['Claudio Hawelon', 'Dylan Scozzese', 1], ['Claudio Hawelon', 'Cecilia Morluniau', 1], ['Claudio Hawelon', 'Henk Mies', 1], ['Claudio Hawelon', 'Valeria Morlun', 1], ['Claudio Hawelon', 'Albina Hafon', 1], ['Claudio Hawelon', 'Irene Nant', 1], ['Lars Azada', 'Isande Borrasca', 1], ['Lars Azada', 'Felix Balas', 1], ['Lars Azada', 'Marin Onda', 1], ['Lars Azada', 'Kare Orilla', 1], ['Lars Azada', 'Adra Nubarron', 1], ['Lars Azada', 'Brand Tempestad', 1], ['Lars Azada', 'Elsa Orilla', 1], ['Lars Azada', 'Vira Frente', 1], ['Lars Azada', 'Birgitta Frente', 1]]"
431,2014-01-13 17:10:00,"[['Carla Forluniau', 'Mat Bramar', 2], ['Carla Forluniau', 'Anda Ribera', 2], ['Carla Forluniau', 'Cornelia Lais', 2], ['Carla Forluniau', 'Linda Lagos', 2], ['Carla Forluniau', 'Rachel Pantanal', 2], ['Carla Forluniau', 'Ruscella Mies', 2]]"
432,2014-01-13 17:15:00,"[['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Linda Lagos', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Ruscella Mies', 1]]"
433,2014-01-13 17:25:00,"[['Adra Nubarron', 'Isande Borrasca', 1], ['Adra Nubarron', 'Felix Balas', 1], ['Adra Nubarron', 'Marin Onda', 1], ['Adra Nubarron', 'Kare Orilla', 1], ['Adra Nubarron', 'Brand Tempestad', 1], ['Adra Nubarron', 'Lidelse Dedos', 1], ['Adra Nubarron', 'Elsa Orilla', 1], ['Adra Nubarron', 'Axel Calzas', 1], ['Adra Nubarron', 'Gustav Cazar', 1], ['Adra Nubarron', 'Vira Frente', 1], ['Adra Nubarron', 'Birgitta Frente', 1]]"
434,2014-01-13 17:30:00,"[['Sten Sanjorge Jr (tethys)', 'Ada Campo-Corrente', 1], ['Sten Sanjorge Jr (tethys)', 'Willem Vasco-Pais', 1], ['Sten Sanjorge Jr (tethys)', 'Sten Sanjorge Jr', 1], ['Sten Sanjorge Jr (tethys)', 'Orhan Strum', 1]]"
435,2014-01-13 17:55:00,"[['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Lars Azada', 'Isande Borrasca', 1], ['Lars Azada', 'Felix Balas', 1], ['Lars Azada', 'Marin Onda', 1], ['Lars Azada', 'Kare Orilla', 1], ['Lars Azada', 'Adra Nubarron', 1], ['Lars Azada', 'Brand Tempestad', 1], ['Lars Azada', 'Elsa Orilla', 1], ['Lars Azada', 'Vira Frente', 1], ['Lars Azada', 'Birgitta Frente', 1], ['Axel Calzas', 'Vira Frente', 1]]"
436,2014-01-13 18:00:00,"[['Adan Morlun', 'Emile Arpa', 1], ['Adan Morlun', 'Claudio Hawelon', 1], ['Adan Morlun', 'Valeria Morlun', 1]]"
437,2014-01-13 18:05:00,"[['Valeria Morlun', 'Adan Morlun', 1], ['Valeria Morlun', 'Claudio Hawelon', 1]]"
438,2014-01-13 18:10:00,"[['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Ruscella Mies', 1]]"
439,2014-01-13 18:15:00,"[['Felix Balas', 'Isande Borrasca', 1], ['Felix Balas', 'Marin Onda', 1], ['Felix Balas', 'Lars Azada', 1], ['Felix Balas', 'Kare Orilla', 1], ['Felix Balas', 'Adra Nubarron', 1], ['Felix Balas', 'Brand Tempestad', 1], ['Felix Balas', 'Elsa Orilla', 1], ['Felix Balas', 'Vira Frente', 1], ['Felix Balas', 'Birgitta Frente', 1]]"
440,2014-01-13 18:25:00,"[['Valeria Morlun', 'Emile Arpa', 1], ['Valeria Morlun', 'Adan Morlun', 1], ['Valeria Morlun', 'Claudio Hawelon', 1]]"
441,2014-01-13 18:35:00,"[['Valeria Morlun', 'Claudio Hawelon', 1], ['Valeria Morlun', 'Cecilia Morluniau', 1], ['Valeria Morlun', 'Henk Mies', 1], ['Valeria Morlun', 'Albina Hafon', 1], ['Valeria Morlun', 'Irene Nant', 1], ['Valeria Morlun', 'Benito Hawelon', 1]]"
442,2014-01-13 18:50:00,"[['Dylan Scozzese', 'Claudio Hawelon', 1], ['Dylan Scozzese', 'Cecilia Morluniau', 1], ['Dylan Scozzese', 'Henk Mies', 1], ['Dylan Scozzese', 'Valeria Morlun', 1], ['Dylan Scozzese', 'Albina Hafon', 1], ['Dylan Scozzese', 'Irene Nant', 1]]"
443,2014-01-13 19:00:00,"[['Henk Mies', 'Dylan Scozzese', 1], ['Henk Mies', 'Varro Awelon', 1], ['Henk Mies', 'Emile Arpa', 1], ['Henk Mies', 'Dante Coginian', 1], ['Henk Mies', 'Cecilia Morluniau', 1], ['Henk Mies', 'Claudio Hawelon', 1], ['Henk Mies', 'Irene Nant', 1]]"
444,2014-01-13 19:10:00,"[['Vira Frente', 'Axel Calzas', 1]]"
